order_id,customer_id,order_date,payment_method,order_status
4983,996,2026-05-28,신용카드,배송완료
4984,416,2025-01-30,신용카드,배송완료
4985,419,2025-08-16,간편결제,환불
4986,983,2025-06-12,간편결제,배송완료
4987,1033,2025-09-14,신용카드,배송완료
4988,1147,2025-05-29,신용카드,배송완료
4989,151,2025-02-23,간편결제,배송완료
4990,368,2025-07-31,신용카드,배송완료
4991,531,2026-04-29,신용카드,배송완료
4992,441,2026-05-16,신용카드,배송완료
4993,68,2025-11-22,계좌이체,배송완료
4994,1069,2025-06-19,계좌이체,배송완료
4995,101,2026-07-07,간편결제,배송완료
4996,359,2025-03-31,휴대폰결제,배송완료
4997,358,2025-02-19,신용카드,배송완료
4998,477,2025-05-01,계좌이체,배송완료
4999,545,2026-06-03,계좌이체,배송완료
5000,131,2026-07-18,신용카드,배송완료
5001,643,2026-01-12,간편결제,배송완료
5002,865,2026-03-03,간편결제,배송완료
5003,1019,2025-06-27,계좌이체,배송완료
5004,329,2026-06-17,간편결제,배송완료
5005,105,2025-02-22,신용카드,배송완료
5006,225,2025-03-17,신용카드,취소
5007,843,2026-03-17,신용카드,배송완료
5008,209,2026-01-28,간편결제,취소
5009,865,2026-07-25,신용카드,배송준비
5010,22,2025-08-31,간편결제,배송완료
5011,868,2026-03-21,간편결제,환불
5012,631,2026-06-14,휴대폰결제,배송중
5013,856,2026-06-12,신용카드,배송완료
5014,770,2026-01-03,간편결제,환불
5015,887,2025-02-26,무통장입금,배송완료
5016,989,2026-02-02,신용카드,배송완료
5017,183,2026-03-04,무통장입금,배송완료
5018,913,2025-11-18,간편결제,배송완료
5019,839,2025-12-29,간편결제,취소
5020,1035,2025-01-22,간편결제,취소
5021,918,2025-12-14,신용카드,배송완료
5022,278,2026-05-28,간편결제,환불
5023,662,2025-11-29,간편결제,배송완료
5024,81,2025-03-27,무통장입금,배송완료
5025,114,2025-07-12,신용카드,배송완료
5026,524,2026-05-27,간편결제,배송완료
5027,1157,2026-01-30,간편결제,배송완료
5028,754,2025-06-19,휴대폰결제,배송완료
5029,457,2025-11-22,간편결제,취소
5030,804,2025-03-01,신용카드,취소
5031,223,2025-02-24,간편결제,배송완료
5032,483,2025-02-18,신용카드,배송완료
5033,752,2025-01-16,간편결제,배송완료
5034,944,2025-11-07,무통장입금,취소
5035,257,2025-01-03,간편결제,배송완료
5036,308,2026-02-26,간편결제,배송완료
5037,249,2026-03-20,신용카드,배송완료
5038,552,2026-04-06,신용카드,배송완료
5039,1112,2025-02-09,신용카드,배송완료
5040,650,2026-04-10,신용카드,배송완료
5041,1089,2025-10-10,간편결제,배송완료
5042,773,2025-06-02,간편결제,배송완료
5043,786,2026-04-13,휴대폰결제,배송완료
5044,996,2025-03-24,간편결제,취소
5045,27,2026-03-09,신용카드,배송완료
5046,867,2025-12-26,계좌이체,환불
5047,758,2025-12-18,신용카드,배송완료
5048,215,2025-12-27,간편결제,배송완료
5049,202,2025-01-07,신용카드,배송완료
5050,391,2026-04-25,무통장입금,배송완료
5051,584,2025-08-12,신용카드,배송완료
5052,747,2025-08-19,신용카드,배송완료
5053,246,2025-08-20,신용카드,배송완료
5054,1149,2025-04-06,간편결제,배송완료
5055,722,2025-07-16,신용카드,배송완료
5056,874,2025-02-22,신용카드,취소
5057,947,2025-01-19,간편결제,배송완료
5058,645,2026-01-02,신용카드,환불
5059,664,2025-05-09,신용카드,배송완료
5060,774,2026-05-31,신용카드,배송완료
5061,1137,2026-02-21,신용카드,배송완료
5062,668,2025-10-07,신용카드,배송완료
5063,404,2025-02-06,신용카드,배송완료
5064,1101,2025-11-07,무통장입금,배송완료
5065,406,2025-08-27,신용카드,배송완료
5066,668,2026-03-23,신용카드,배송완료
5067,1013,2026-06-02,휴대폰결제,배송완료
5068,1110,2026-02-22,간편결제,취소
5069,739,2025-06-30,간편결제,배송완료
5070,390,2025-01-30,휴대폰결제,배송완료
5071,932,2025-03-14,계좌이체,배송완료
5072,955,2025-03-18,신용카드,배송완료
5073,1169,2026-04-04,신용카드,배송완료
5074,843,2026-06-05,신용카드,배송중
5075,769,2025-07-03,무통장입금,환불
5076,438,2025-11-27,간편결제,배송완료
5077,754,2025-10-23,계좌이체,배송완료
5078,723,2026-05-16,신용카드,배송완료
5079,138,2026-02-24,간편결제,배송완료
5080,311,2025-07-24,간편결제,환불
5081,929,2026-03-04,간편결제,배송완료
5082,723,2025-06-02,신용카드,배송완료
5083,232,2025-01-24,신용카드,취소
5084,1011,2026-01-07,간편결제,배송중
5085,752,2025-02-15,신용카드,배송완료
5086,541,2025-10-17,신용카드,배송완료
5087,786,2025-08-04,간편결제,배송완료
5088,584,2025-03-03,신용카드,취소
5089,178,2025-08-06,신용카드,배송완료
5090,147,2026-01-03,신용카드,배송완료
5091,138,2025-07-09,계좌이체,배송완료
5092,679,2026-07-04,신용카드,환불
5093,772,2026-07-07,신용카드,환불
5094,747,2025-02-25,휴대폰결제,배송완료
5095,1016,2025-11-11,휴대폰결제,배송완료
5096,389,2025-04-08,신용카드,배송완료
5097,411,2025-05-08,신용카드,배송준비
5098,1134,2026-06-17,계좌이체,배송완료
5099,818,2025-11-08,신용카드,배송완료
5100,573,2026-04-25,신용카드,배송완료
5101,907,2025-12-23,휴대폰결제,배송완료
5102,138,2026-03-30,신용카드,배송완료
5103,398,2025-12-12,휴대폰결제,배송완료
5104,1091,2026-05-23,신용카드,배송완료
5105,576,2025-08-12,신용카드,배송완료
5106,732,2025-06-11,신용카드,배송완료
5107,404,2026-02-05,신용카드,배송완료
5108,396,2026-07-24,신용카드,배송중
5109,98,2026-04-24,신용카드,배송완료
5110,995,2025-06-14,간편결제,배송완료
5111,1029,2025-08-09,무통장입금,배송완료
5112,550,2026-03-29,휴대폰결제,배송완료
5113,1112,2026-07-09,간편결제,배송완료
5114,354,2025-07-01,간편결제,배송완료
5115,4,2025-06-23,간편결제,배송완료
5116,9,2025-04-20,계좌이체,배송완료
5117,31,2025-09-03,신용카드,배송완료
5118,1167,2026-01-04,계좌이체,배송완료
5119,851,2025-10-11,신용카드,배송완료
5120,804,2025-04-01,계좌이체,취소
5121,612,2025-12-14,신용카드,배송완료
5122,733,2026-05-21,간편결제,배송완료
5123,299,2025-03-02,신용카드,배송완료
5124,955,2025-02-09,신용카드,배송완료
5125,327,2026-05-15,간편결제,배송완료
5126,521,2025-01-05,간편결제,배송완료
5127,119,2025-12-01,신용카드,배송완료
5128,1125,2026-04-11,신용카드,배송완료
5129,765,2025-12-03,신용카드,배송완료
5130,300,2025-03-30,휴대폰결제,배송완료
5131,928,2026-01-06,신용카드,취소
5132,435,2026-03-25,간편결제,배송완료
5133,653,2026-05-04,무통장입금,배송완료
5134,893,2026-02-21,간편결제,배송완료
5135,796,2026-03-27,간편결제,배송완료
5136,433,2025-08-09,신용카드,배송완료
5137,213,2025-12-29,간편결제,배송완료
5138,80,2025-10-19,신용카드,배송완료
5139,933,2025-09-04,휴대폰결제,배송완료
5140,580,2026-07-14,휴대폰결제,배송완료
5141,974,2025-12-31,신용카드,배송완료
5142,199,2025-10-19,간편결제,배송완료
5143,216,2025-12-13,신용카드,배송완료
5144,1147,2026-03-31,간편결제,배송완료
5145,389,2025-01-19,신용카드,배송완료
5146,680,2025-01-27,신용카드,배송완료
5147,1023,2026-04-13,신용카드,배송완료
5148,265,2025-09-05,신용카드,환불
5149,886,2025-04-27,신용카드,배송완료
5150,742,2026-03-17,무통장입금,배송완료
5151,1075,2026-02-03,휴대폰결제,배송완료
5152,573,2026-06-08,간편결제,배송완료
5153,187,2025-04-16,신용카드,배송완료
5154,375,2026-03-21,신용카드,배송완료
5155,1038,2026-06-06,계좌이체,배송완료
5156,945,2026-02-24,신용카드,배송완료
5157,809,2025-04-04,신용카드,배송완료
5158,408,2025-11-03,간편결제,배송완료
5159,67,2026-04-28,간편결제,배송완료
5160,856,2025-04-19,휴대폰결제,배송완료
5161,796,2026-05-12,신용카드,배송완료
5162,223,2025-01-18,신용카드,배송완료
5163,707,2025-11-07,신용카드,배송완료
5164,14,2025-02-23,간편결제,배송완료
5165,299,2026-01-16,신용카드,배송완료
5166,695,2026-05-23,신용카드,배송완료
5167,1095,2026-06-28,신용카드,배송완료
5168,670,2025-12-10,계좌이체,배송완료
5169,5,2025-05-04,계좌이체,환불
5170,499,2026-02-15,신용카드,배송완료
5171,241,2026-04-05,무통장입금,배송완료
5172,1054,2025-04-21,신용카드,배송완료
5173,496,2025-01-16,신용카드,배송완료
5174,404,2025-12-26,무통장입금,배송완료
5175,612,2026-02-26,신용카드,배송완료
5176,759,2025-04-13,계좌이체,배송완료
5177,465,2026-07-11,신용카드,환불
5178,1037,2025-06-12,신용카드,배송완료
5179,484,2025-06-17,간편결제,배송완료
5180,852,2025-12-01,계좌이체,배송완료
5181,134,2025-12-05,간편결제,배송완료
5182,9,2025-12-02,신용카드,배송완료
5183,501,2025-09-17,간편결제,배송완료
5184,814,2025-09-25,신용카드,취소
5185,375,2025-12-23,간편결제,배송완료
5186,62,2025-06-03,신용카드,배송완료
5187,672,2025-12-07,신용카드,배송완료
5188,774,2026-05-21,간편결제,배송완료
5189,553,2025-05-18,무통장입금,배송완료
5190,770,2025-03-21,간편결제,배송완료
5191,55,2026-01-29,간편결제,배송완료
5192,1183,2025-02-22,신용카드,배송완료
5193,408,2025-01-16,신용카드,환불
5194,186,2026-07-06,신용카드,배송완료
5195,39,2025-01-08,무통장입금,배송완료
5196,374,2026-03-07,신용카드,배송완료
5197,1171,2025-04-11,간편결제,배송완료
5198,1173,2025-03-24,신용카드,배송완료
5199,246,2025-07-21,신용카드,배송완료
5200,729,2025-12-15,계좌이체,배송완료
5201,10,2026-07-24,휴대폰결제,배송준비
5202,477,2025-05-15,계좌이체,배송완료
5203,274,2026-06-10,신용카드,배송완료
5204,958,2025-12-06,간편결제,배송완료
5205,537,2026-05-28,신용카드,배송완료
5206,388,2026-02-06,간편결제,배송완료
5207,1197,2025-08-07,신용카드,취소
5208,1174,2025-08-06,신용카드,배송중
5209,1025,2025-03-31,간편결제,배송완료
5210,478,2025-11-16,휴대폰결제,배송완료
5211,143,2025-08-21,신용카드,배송완료
5212,303,2026-04-18,신용카드,배송완료
5213,163,2025-11-01,신용카드,배송완료
5214,1049,2026-05-02,신용카드,배송완료
5215,1056,2025-05-14,휴대폰결제,배송완료
5216,283,2025-09-15,신용카드,취소
5217,578,2026-05-09,간편결제,배송완료
5218,932,2026-01-27,신용카드,배송완료
5219,637,2026-05-23,간편결제,배송완료
5220,950,2025-12-02,휴대폰결제,배송완료
5221,786,2025-03-31,신용카드,배송완료
5222,1120,2026-01-15,휴대폰결제,배송완료
5223,1085,2026-02-07,휴대폰결제,취소
5224,433,2025-10-29,계좌이체,배송완료
5225,457,2025-12-06,신용카드,배송완료
5226,702,2025-12-31,간편결제,배송완료
5227,319,2025-02-24,간편결제,환불
5228,169,2025-06-29,간편결제,배송완료
5229,879,2026-06-02,휴대폰결제,배송완료
5230,1004,2025-12-12,신용카드,배송완료
5231,729,2026-04-07,신용카드,배송완료
5232,969,2025-04-30,계좌이체,배송완료
5233,135,2025-04-05,간편결제,배송완료
5234,923,2026-03-07,신용카드,배송완료
5235,884,2026-02-07,신용카드,배송완료
5236,669,2025-07-04,간편결제,배송완료
5237,997,2025-08-02,신용카드,배송완료
5238,289,2025-03-21,간편결제,배송완료
5239,851,2025-03-11,간편결제,배송완료
5240,912,2025-07-07,신용카드,배송완료
5241,221,2026-02-06,신용카드,배송완료
5242,146,2025-08-13,간편결제,환불
5243,159,2026-07-12,휴대폰결제,결제완료
5244,306,2026-04-03,신용카드,배송완료
5245,523,2026-05-13,간편결제,취소
5246,488,2025-12-16,계좌이체,배송완료
5247,220,2025-05-11,간편결제,배송완료
5248,424,2025-11-24,휴대폰결제,배송완료
5249,565,2025-05-19,신용카드,배송완료
5250,369,2025-03-23,신용카드,배송완료
5251,222,2025-11-14,휴대폰결제,배송완료
5252,148,2026-05-16,계좌이체,배송완료
5253,176,2026-07-26,간편결제,배송중
5254,158,2026-01-11,간편결제,배송중
5255,733,2026-03-20,신용카드,배송완료
5256,331,2026-04-20,간편결제,배송완료
5257,941,2025-12-27,간편결제,배송완료
5258,885,2025-06-21,신용카드,배송중
5259,903,2026-07-13,신용카드,배송완료
5260,1031,2025-11-13,계좌이체,배송중
5261,943,2025-04-21,휴대폰결제,배송완료
5262,68,2026-07-25,계좌이체,취소
5263,13,2025-11-10,간편결제,배송완료
5264,997,2025-01-08,신용카드,배송완료
5265,128,2026-06-22,계좌이체,배송완료
5266,61,2025-10-05,신용카드,배송완료
5267,707,2025-12-06,간편결제,배송완료
5268,227,2025-12-09,신용카드,배송완료
5269,871,2025-04-19,신용카드,배송완료
5270,653,2025-10-19,간편결제,배송완료
5271,134,2026-05-18,계좌이체,배송완료
5272,62,2025-05-15,신용카드,배송완료
5273,132,2025-08-25,신용카드,취소
5274,617,2026-04-23,간편결제,배송완료
5275,588,2025-05-09,간편결제,배송완료
5276,575,2025-12-30,신용카드,배송완료
5277,926,2025-02-26,무통장입금,배송완료
5278,887,2025-12-11,계좌이체,배송완료
5279,835,2026-03-06,신용카드,배송완료
5280,618,2026-05-09,신용카드,배송완료
5281,353,2025-07-04,신용카드,배송완료
5282,861,2025-10-21,무통장입금,배송완료
5283,130,2026-02-24,간편결제,배송완료
5284,413,2025-08-24,계좌이체,배송완료
5285,88,2026-02-03,신용카드,배송완료
5286,930,2025-11-14,신용카드,배송완료
5287,965,2026-06-22,휴대폰결제,배송완료
5288,868,2026-03-14,신용카드,배송완료
5289,1021,2026-01-07,간편결제,배송중
5290,929,2025-11-06,간편결제,배송완료
5291,586,2025-10-12,신용카드,배송완료
5292,19,2025-04-01,계좌이체,배송완료
5293,733,2025-12-08,신용카드,배송완료
5294,1056,2025-09-19,간편결제,배송완료
5295,54,2025-12-27,계좌이체,배송중
5296,1044,2025-10-28,신용카드,배송완료
5297,1166,2025-05-04,신용카드,취소
5298,489,2026-03-23,간편결제,배송완료
5299,550,2026-07-04,계좌이체,배송완료
5300,14,2025-05-17,신용카드,배송완료
5301,334,2025-04-13,간편결제,배송완료
5302,864,2025-02-19,계좌이체,배송완료
5303,655,2026-07-28,신용카드,배송중
5304,979,2026-03-13,신용카드,배송완료
5305,514,2026-04-17,계좌이체,취소
5306,398,2026-06-16,휴대폰결제,배송중
5307,232,2025-12-29,계좌이체,배송완료
5308,726,2025-01-21,간편결제,배송완료
5309,14,2026-01-24,신용카드,배송완료
5310,364,2025-05-27,계좌이체,배송완료
5311,792,2025-05-17,계좌이체,배송완료
5312,420,2026-05-21,신용카드,환불
5313,418,2025-11-17,계좌이체,배송완료
5314,721,2025-10-18,신용카드,배송완료
5315,480,2025-12-24,신용카드,배송완료
5316,1042,2025-05-17,신용카드,배송완료
5317,306,2025-05-27,신용카드,배송완료
5318,315,2026-07-12,휴대폰결제,배송준비
5319,975,2025-10-14,휴대폰결제,배송완료
5320,744,2025-04-25,신용카드,배송완료
5321,266,2026-05-30,계좌이체,배송완료
5322,393,2026-07-16,신용카드,배송중
5323,278,2026-04-19,신용카드,배송완료
5324,779,2025-03-17,휴대폰결제,배송완료
5325,445,2025-02-16,무통장입금,배송완료
5326,990,2025-08-28,신용카드,배송완료
5327,750,2025-11-18,간편결제,취소
5328,756,2026-04-11,간편결제,배송완료
5329,667,2026-03-22,신용카드,배송완료
5330,330,2026-04-02,계좌이체,취소
5331,1064,2025-11-20,간편결제,배송완료
5332,418,2025-09-16,신용카드,배송완료
5333,140,2025-10-30,신용카드,배송완료
5334,851,2026-02-05,간편결제,배송완료
5335,572,2026-05-26,무통장입금,배송완료
5336,1146,2025-02-16,신용카드,배송완료
5337,356,2025-01-31,간편결제,배송완료
5338,385,2025-06-21,계좌이체,배송완료
5339,756,2025-07-02,계좌이체,배송완료
5340,470,2026-05-12,신용카드,배송완료
5341,672,2025-11-15,신용카드,취소
5342,52,2026-07-06,신용카드,배송완료
5343,790,2025-03-21,간편결제,배송중
5344,1019,2026-03-04,신용카드,배송완료
5345,585,2025-04-24,계좌이체,배송완료
5346,514,2025-08-12,간편결제,배송완료
5347,474,2026-07-04,간편결제,배송완료
5348,359,2025-08-16,무통장입금,배송완료
5349,89,2025-07-04,신용카드,배송완료
5350,263,2025-08-07,신용카드,배송완료
5351,376,2025-10-15,휴대폰결제,배송완료
5352,47,2026-07-31,계좌이체,배송중
5353,661,2025-10-26,신용카드,배송완료
5354,951,2025-04-28,계좌이체,배송완료
5355,105,2025-04-17,휴대폰결제,배송완료
5356,586,2026-04-29,계좌이체,배송완료
5357,1182,2025-09-25,신용카드,배송완료
5358,953,2025-02-18,무통장입금,취소
5359,945,2025-08-12,무통장입금,배송완료
5360,548,2025-04-02,간편결제,배송완료
5361,905,2025-07-24,신용카드,배송완료
5362,1149,2025-01-15,신용카드,배송완료
5363,789,2026-07-29,신용카드,배송중
5364,697,2025-02-13,신용카드,배송준비
5365,39,2025-04-20,계좌이체,취소
5366,1064,2025-06-27,계좌이체,배송완료
5367,391,2025-03-12,신용카드,배송완료
5368,905,2025-01-02,신용카드,배송완료
5369,870,2025-11-06,간편결제,배송완료
5370,1088,2026-05-30,간편결제,배송완료
5371,541,2025-03-20,신용카드,배송완료
5372,221,2025-04-13,휴대폰결제,배송중
5373,1189,2025-08-17,신용카드,배송완료
5374,869,2025-12-21,무통장입금,배송완료
5375,1152,2025-09-02,신용카드,배송완료
5376,1037,2025-01-15,계좌이체,환불
5377,168,2025-11-25,신용카드,배송완료
5378,667,2025-11-04,간편결제,배송완료
5379,1011,2025-12-03,신용카드,배송완료
5380,10,2026-07-19,간편결제,결제완료
5381,109,2025-12-06,휴대폰결제,배송완료
5382,297,2025-04-24,계좌이체,배송완료
5383,641,2026-07-27,간편결제,배송준비
5384,880,2025-04-25,휴대폰결제,배송완료
5385,605,2025-03-22,간편결제,배송완료
5386,241,2026-05-08,신용카드,배송완료
5387,712,2025-02-15,계좌이체,배송완료
5388,621,2026-02-22,신용카드,배송완료
5389,189,2025-07-20,휴대폰결제,배송완료
5390,972,2025-03-24,신용카드,배송완료
5391,1038,2025-05-30,간편결제,배송완료
5392,990,2025-06-01,신용카드,배송완료
5393,1106,2025-05-21,계좌이체,배송완료
5394,628,2025-12-31,계좌이체,배송완료
5395,912,2026-03-21,신용카드,배송완료
5396,449,2025-11-26,신용카드,배송완료
5397,940,2025-11-04,신용카드,배송완료
5398,1017,2025-11-24,간편결제,배송완료
5399,331,2025-03-01,간편결제,배송완료
5400,376,2025-05-30,신용카드,배송완료
5401,222,2025-07-24,간편결제,배송완료
5402,1024,2026-03-17,간편결제,취소
5403,726,2025-03-24,신용카드,배송완료
5404,671,2026-04-25,신용카드,배송완료
5405,879,2025-02-06,신용카드,취소
5406,490,2026-02-17,신용카드,배송완료
5407,987,2025-09-09,간편결제,배송완료
5408,401,2026-01-20,신용카드,배송완료
5409,205,2025-05-23,간편결제,배송완료
5410,374,2025-09-28,신용카드,배송중
5411,1188,2026-07-04,휴대폰결제,취소
5412,1037,2025-08-12,신용카드,배송완료
5413,1088,2025-02-24,신용카드,환불
5414,255,2025-02-08,신용카드,배송완료
5415,453,2026-01-08,신용카드,배송완료
5416,725,2025-09-11,휴대폰결제,배송완료
5417,432,2026-03-24,계좌이체,환불
5418,314,2025-10-07,간편결제,환불
5419,62,2025-12-01,신용카드,배송완료
5420,633,2026-05-28,신용카드,배송완료
5421,635,2026-07-25,간편결제,결제완료
5422,738,2025-04-08,간편결제,배송완료
5423,674,2026-04-11,휴대폰결제,배송완료
5424,57,2025-09-28,계좌이체,배송완료
5425,384,2025-05-07,간편결제,배송완료
5426,384,2025-02-20,간편결제,배송완료
5427,601,2025-12-06,신용카드,환불
5428,614,2025-12-24,간편결제,배송완료
5429,444,2025-12-09,계좌이체,배송완료
5430,436,2025-06-24,신용카드,취소
5431,542,2025-09-13,신용카드,배송완료
5432,725,2025-08-24,간편결제,배송완료
5433,491,2026-04-20,신용카드,배송완료
5434,329,2026-03-12,신용카드,배송완료
5435,337,2025-12-28,신용카드,배송완료
5436,129,2026-06-22,간편결제,환불
5437,197,2026-03-14,휴대폰결제,배송완료
5438,395,2026-02-20,신용카드,환불
5439,346,2026-03-12,신용카드,배송완료
5440,246,2026-02-05,무통장입금,배송완료
5441,1141,2026-06-28,신용카드,배송완료
5442,224,2026-06-30,신용카드,취소
5443,604,2025-03-14,계좌이체,배송완료
5444,1070,2025-06-14,간편결제,배송완료
5445,396,2026-04-16,신용카드,배송완료
5446,445,2025-07-05,신용카드,배송완료
5447,946,2026-01-17,계좌이체,배송완료
5448,103,2025-04-06,간편결제,배송완료
5449,460,2026-03-04,간편결제,배송완료
5450,105,2025-02-05,신용카드,배송완료
5451,1174,2025-09-08,신용카드,배송완료
5452,160,2025-03-28,신용카드,배송완료
5453,198,2025-07-25,간편결제,배송완료
5454,734,2025-07-17,휴대폰결제,배송완료
5455,282,2026-06-06,계좌이체,배송완료
5456,247,2026-01-26,신용카드,배송완료
5457,4,2025-03-09,계좌이체,배송완료
5458,1153,2025-12-27,신용카드,배송완료
5459,1101,2025-10-07,무통장입금,배송완료
5460,187,2025-03-26,신용카드,배송완료
5461,281,2025-09-10,계좌이체,배송완료
5462,222,2025-04-15,신용카드,배송완료
5463,1182,2026-03-02,간편결제,배송완료
5464,697,2025-12-11,계좌이체,배송완료
5465,202,2025-02-10,신용카드,환불
5466,974,2026-03-19,계좌이체,배송완료
5467,377,2026-05-21,계좌이체,배송완료
5468,906,2025-04-29,신용카드,배송완료
5469,1150,2025-11-09,계좌이체,배송완료
5470,53,2025-11-18,신용카드,배송완료
5471,566,2025-03-22,간편결제,배송완료
5472,248,2026-02-04,신용카드,배송완료
5473,422,2026-04-16,신용카드,배송완료
5474,1025,2026-07-07,신용카드,배송완료
5475,257,2025-12-31,무통장입금,배송완료
5476,493,2026-01-11,간편결제,배송완료
5477,1019,2025-04-05,신용카드,배송완료
5478,1049,2026-01-10,간편결제,배송완료
5479,825,2026-02-12,신용카드,배송완료
5480,869,2026-02-01,휴대폰결제,배송완료
5481,471,2025-09-06,간편결제,배송중
5482,901,2025-04-29,계좌이체,배송완료
5483,500,2026-03-20,신용카드,배송완료
5484,861,2025-05-17,계좌이체,배송완료
5485,760,2025-12-03,무통장입금,취소
5486,324,2025-03-29,신용카드,배송완료
5487,468,2025-05-04,신용카드,배송완료
5488,730,2026-07-22,간편결제,배송중
5489,488,2026-01-17,신용카드,취소
5490,167,2025-05-01,간편결제,배송완료
5491,753,2025-04-29,간편결제,배송완료
5492,21,2025-01-30,계좌이체,배송완료
5493,999,2025-09-12,신용카드,배송완료
5494,702,2025-11-10,계좌이체,취소
5495,285,2025-04-06,휴대폰결제,배송완료
5496,26,2025-12-13,휴대폰결제,배송완료
5497,574,2025-09-13,무통장입금,배송완료
5498,645,2026-05-22,신용카드,배송완료
5499,765,2026-01-22,계좌이체,배송완료
5500,118,2025-01-04,계좌이체,배송완료
5501,852,2025-08-31,무통장입금,배송완료
5502,1197,2025-12-07,간편결제,배송완료
5503,1143,2026-06-24,간편결제,배송완료
5504,977,2025-02-03,간편결제,배송완료
5505,872,2026-06-09,계좌이체,배송완료
5506,357,2025-08-17,신용카드,배송완료
5507,718,2025-12-09,계좌이체,배송완료
5508,374,2025-06-03,무통장입금,배송완료
5509,1135,2025-06-28,신용카드,배송완료
5510,290,2025-12-24,계좌이체,배송완료
5511,258,2025-10-31,휴대폰결제,환불
5512,1079,2025-11-02,간편결제,배송완료
5513,376,2025-03-03,신용카드,배송완료
5514,342,2025-08-25,신용카드,배송완료
5515,785,2025-10-01,신용카드,배송완료
5516,1094,2026-03-14,신용카드,배송완료
5517,1138,2026-05-29,신용카드,배송완료
5518,281,2025-10-07,간편결제,배송완료
5519,999,2026-06-16,신용카드,배송완료
5520,742,2025-11-20,신용카드,배송완료
5521,1062,2026-05-28,휴대폰결제,배송완료
5522,507,2025-08-16,신용카드,배송완료
5523,402,2026-04-14,휴대폰결제,배송완료
5524,116,2026-03-14,신용카드,배송완료
5525,916,2026-06-17,신용카드,배송완료
5526,143,2025-02-01,휴대폰결제,배송완료
5527,710,2025-08-14,신용카드,배송완료
5528,1041,2026-07-24,간편결제,배송완료
5529,1063,2026-01-05,신용카드,배송완료
5530,353,2026-05-25,계좌이체,배송완료
5531,1063,2025-04-07,신용카드,배송완료
5532,199,2026-01-09,간편결제,배송완료
5533,278,2025-08-12,신용카드,배송완료
5534,997,2025-04-07,계좌이체,취소
5535,1069,2026-02-02,신용카드,배송완료
5536,327,2025-04-25,휴대폰결제,배송완료
5537,22,2025-11-02,간편결제,배송완료
5538,737,2025-08-31,신용카드,배송완료
5539,1070,2026-03-16,계좌이체,배송완료
5540,920,2025-12-03,신용카드,배송완료
5541,943,2025-08-04,간편결제,취소
5542,274,2026-03-02,계좌이체,배송완료
5543,415,2025-04-27,신용카드,배송완료
5544,978,2025-04-03,무통장입금,배송완료
5545,58,2026-05-19,무통장입금,환불
5546,1019,2025-03-07,계좌이체,배송완료
5547,932,2025-01-30,신용카드,배송완료
5548,1102,2026-04-04,계좌이체,배송완료
5549,285,2025-03-08,휴대폰결제,배송완료
5550,457,2025-10-11,계좌이체,배송완료
5551,465,2025-06-27,신용카드,배송완료
5552,604,2025-07-24,신용카드,배송완료
5553,294,2025-10-11,간편결제,배송완료
5554,451,2025-11-02,간편결제,배송완료
5555,912,2025-10-03,휴대폰결제,배송완료
5556,173,2026-04-13,무통장입금,배송완료
5557,644,2025-06-04,신용카드,배송완료
5558,375,2025-12-12,간편결제,배송완료
5559,311,2025-05-22,휴대폰결제,취소
5560,867,2025-04-22,신용카드,환불
5561,1135,2025-06-18,간편결제,배송완료
5562,85,2025-03-01,신용카드,배송완료
5563,966,2025-02-13,신용카드,배송완료
5564,583,2026-05-27,휴대폰결제,취소
5565,185,2025-12-10,신용카드,배송완료
5566,536,2026-06-27,계좌이체,배송중
5567,237,2025-10-30,신용카드,배송완료
5568,413,2026-04-25,휴대폰결제,배송완료
5569,1088,2026-06-09,간편결제,취소
5570,130,2025-05-30,신용카드,배송완료
5571,298,2026-03-09,신용카드,배송완료
5572,354,2025-11-12,무통장입금,배송완료
5573,153,2025-02-23,신용카드,배송완료
5574,1153,2025-06-03,간편결제,배송준비
5575,356,2025-06-26,휴대폰결제,배송완료
5576,1012,2026-04-14,간편결제,배송완료
5577,590,2026-01-29,신용카드,배송완료
5578,56,2025-12-23,간편결제,취소
5579,770,2026-01-25,계좌이체,배송준비
5580,135,2025-10-22,휴대폰결제,배송완료
5581,734,2026-04-06,신용카드,배송완료
5582,665,2025-09-29,간편결제,배송완료
5583,21,2025-12-12,신용카드,배송완료
5584,664,2026-05-15,신용카드,배송완료
5585,1038,2026-04-28,신용카드,취소
5586,424,2026-03-24,신용카드,배송완료
5587,277,2025-12-28,신용카드,배송완료
5588,543,2025-12-29,신용카드,배송완료
5589,927,2025-06-08,간편결제,배송완료
5590,1042,2025-01-24,휴대폰결제,배송완료
5591,633,2025-03-02,신용카드,배송완료
5592,479,2026-02-14,무통장입금,배송완료
5593,510,2025-12-04,간편결제,배송준비
5594,61,2025-07-30,신용카드,배송완료
5595,1142,2026-01-25,신용카드,환불
5596,733,2026-02-01,간편결제,배송완료
5597,449,2025-12-19,신용카드,배송완료
5598,213,2025-11-17,계좌이체,배송완료
5599,313,2025-10-25,신용카드,배송완료
5600,770,2025-05-14,간편결제,배송완료
5601,969,2025-05-24,휴대폰결제,배송완료
5602,1102,2025-04-05,간편결제,결제완료
5603,329,2026-05-30,신용카드,배송완료
5604,1146,2025-04-25,신용카드,배송완료
5605,1136,2026-04-27,신용카드,결제완료
5606,347,2025-10-30,간편결제,배송완료
