order_item_id,order_id,product_id,quantity,unit_price
11510,4742,108,1,80000
11511,4742,135,1,43200
11512,4743,256,2,18000
11513,4743,106,2,33200
11514,4743,260,1,34400
11515,4743,141,1,64000
11516,4744,273,1,139200
11517,4744,241,1,137700
11518,4744,37,1,23800
11519,4745,33,1,31400
11520,4745,34,1,74000
11521,4745,227,3,69300
11522,4745,261,2,43200
11523,4745,144,3,35100
11524,4745,250,2,139000
11525,4746,281,2,188000
11526,4746,25,1,22500
11527,4746,71,1,134900
11528,4747,91,1,70000
11529,4748,216,1,13600
11530,4749,11,1,125000
11531,4749,83,1,156000
11532,4749,52,2,309400
11533,4749,96,1,28500
11534,4750,273,1,174000
11535,4750,162,1,133400
11536,4750,115,2,57600
11537,4750,34,4,82600
11538,4751,121,2,14400
11539,4751,134,1,24000
11540,4752,36,1,30600
11541,4752,223,5,100000
11542,4753,258,1,95400
11543,4753,183,1,123000
11544,4754,236,1,29400
11545,4754,255,4,12800
11546,4755,11,3,118800
11547,4755,29,1,13600
11548,4755,141,1,60800
11549,4756,299,1,49000
11550,4756,68,1,88400
11551,4757,233,1,16200
11552,4757,186,1,33600
11553,4757,51,2,129000
11554,4758,141,3,54400
11555,4759,122,1,57000
11556,4759,13,1,79200
11557,4760,144,2,37000
11558,4760,258,1,100700
11559,4760,75,1,65000
11560,4760,151,1,31400
11561,4761,145,2,32000
11562,4762,115,1,54400
11563,4762,214,5,60800
11564,4763,146,1,31000
11565,4763,124,1,26600
11566,4764,221,1,28500
11567,4764,223,4,90000
11568,4765,33,2,29700
11569,4765,292,1,235200
11570,4765,69,2,5700
11571,4765,80,3,100700
11572,4765,24,1,50000
11573,4766,55,1,19600
11574,4767,41,3,31400
11575,4767,5,1,58000
11576,4767,22,3,189000
11577,4767,25,1,25000
11578,4768,106,1,31500
11579,4768,260,3,38700
11580,4769,83,2,140400
11581,4770,8,3,121000
11582,4770,9,4,52200
11583,4770,25,1,25000
11584,4771,264,1,64800
11585,4771,265,1,24600
11586,4771,80,2,106000
11587,4771,121,2,16200
11588,4772,73,1,80000
11589,4773,26,2,12000
11590,4773,21,2,76000
11591,4773,132,2,25000
11592,4773,253,1,23000
11593,4774,5,5,49300
11594,4774,63,1,100700
11595,4775,44,2,13000
11596,4775,189,5,29400
11597,4775,278,1,47700
11598,4776,107,1,86400
11599,4776,131,2,69700
11600,4777,251,1,200400
11601,4778,136,1,30600
11602,4778,280,1,103700
11603,4778,164,1,18000
11604,4778,240,1,121000
11605,4779,291,1,238000
11606,4779,123,1,105600
11607,4780,130,2,126600
11608,4780,148,1,29800
11609,4780,141,1,64000
11610,4781,192,1,362000
11611,4781,167,2,159000
11612,4781,143,1,94000
11613,4782,112,2,250000
11614,4782,177,3,114000
11615,4782,243,1,163000
11616,4782,276,1,13300
11617,4782,217,1,120000
11618,4782,62,1,259400
11619,4783,232,1,171000
11620,4784,209,5,4000
11621,4785,264,1,72000
11622,4785,17,1,101600
11623,4785,239,2,43700
11624,4786,47,1,15200
11625,4787,240,4,108900
11626,4787,224,1,87400
11627,4787,56,1,18000
11628,4787,66,1,30000
11629,4788,224,3,82800
11630,4789,170,1,92600
11631,4790,201,2,65400
11632,4790,163,1,128700
11633,4791,34,1,78300
11634,4791,46,5,16200
11635,4791,211,1,67000
11636,4791,89,1,46000
11637,4791,28,1,102600
11638,4792,203,1,101600
11639,4792,172,1,328000
11640,4792,101,3,107000
11641,4793,249,1,41000
11642,4793,155,1,38000
11643,4793,63,2,106000
11644,4794,110,1,136000
11645,4795,273,1,165300
11646,4795,26,1,12000
11647,4796,65,1,51000
11648,4796,93,1,176000
11649,4797,161,4,137600
11650,4797,61,1,32300
11651,4797,85,1,9000
11652,4798,176,2,28000
11653,4798,169,3,39600
11654,4798,140,1,39000
11655,4799,63,1,100700
11656,4800,52,1,345800
11657,4801,281,1,188000
11658,4801,187,3,93000
11659,4802,297,4,35200
11660,4802,34,2,74000
11661,4802,67,4,68000
11662,4802,124,1,28000
11663,4803,32,2,186300
11664,4803,154,1,60300
11665,4803,54,1,34000
11666,4803,47,2,14400
11667,4804,8,2,108900
11668,4804,250,2,111200
11669,4804,45,3,54000
11670,4804,37,1,23800
11671,4805,65,3,48400
11672,4805,78,2,55800
11673,4805,119,1,11900
11674,4806,163,1,135800
11675,4807,192,1,343900
11676,4808,260,2,43000
11677,4809,19,1,51000
11678,4810,182,1,222300
11679,4810,238,1,29600
11680,4811,183,2,98400
11681,4811,27,1,32300
11682,4811,245,2,61200
11683,4811,189,1,31000
11684,4812,110,1,136000
11685,4812,171,1,102000
11686,4812,268,1,88000
11687,4812,190,1,59400
11688,4813,186,1,39900
11689,4813,90,3,116000
11690,4813,214,1,57600
11691,4814,146,1,29400
11692,4815,25,3,25000
11693,4815,3,1,20900
11694,4815,255,2,15000
11695,4816,293,4,129200
11696,4817,133,1,159600
11697,4817,44,1,11000
11698,4817,78,5,62000
11699,4817,213,1,119700
11700,4817,222,1,168000
11701,4818,195,1,45000
11702,4819,213,1,119700
11703,4819,5,2,58000
11704,4819,260,1,40800
11705,4819,293,1,129200
11706,4820,123,1,118800
11707,4820,213,2,113000
11708,4821,65,3,45900
11709,4821,9,1,49500
11710,4821,237,3,27000
11711,4821,15,2,73000
11712,4821,143,1,94000
11713,4822,294,1,19000
11714,4822,262,5,106000
11715,4822,167,2,151000
11716,4823,153,1,147600
11717,4824,64,1,45900
11718,4824,202,2,216900
11719,4824,35,2,57600
11720,4825,123,1,112200
11721,4825,12,1,158400
11722,4826,192,1,343900
11723,4826,163,2,135800
11724,4826,105,1,36600
11725,4826,215,1,60800
11726,4826,156,1,39000
11727,4827,233,1,16200
11728,4828,208,2,76000
11729,4828,284,1,58000
11730,4828,174,1,52200
11731,4829,292,1,294000
11732,4830,91,2,63000
11733,4830,294,1,16200
11734,4830,63,1,84800
11735,4831,180,1,48600
11736,4831,53,1,30400
11737,4832,83,1,156000
11738,4832,206,3,28500
11739,4832,195,5,45000
11740,4833,1,1,68000
11741,4834,113,2,61800
11742,4834,17,4,107000
11743,4835,20,1,74700
11744,4836,262,1,95400
11745,4836,73,1,80000
11746,4836,300,2,100300
11747,4836,177,2,120000
11748,4836,213,1,113000
11749,4836,191,2,93000
11750,4837,72,1,126000
11751,4837,48,2,51800
11752,4837,253,2,19600
11753,4838,18,2,94000
11754,4838,290,1,20000
11755,4838,122,1,54200
11756,4839,271,2,91800
11757,4839,94,2,65600
11758,4839,278,1,53000
11759,4840,72,4,140000
11760,4841,31,1,36800
11761,4842,242,1,202400
11762,4843,276,2,14000
11763,4844,250,1,139000
11764,4845,282,1,352400
11765,4846,184,1,40000
11766,4846,251,1,179400
11767,4846,124,2,22400
11768,4846,13,2,79200
11769,4847,288,1,76000
11770,4847,131,1,82000
11771,4847,12,2,167200
11772,4847,4,1,38700
11773,4848,190,1,66000
11774,4848,31,2,43700
11775,4849,277,1,71400
11776,4849,165,1,4500
11777,4849,70,1,126900
11778,4850,290,2,22500
11779,4850,77,1,146000
11780,4851,26,1,10800
11781,4851,143,1,94000
11782,4852,96,1,30000
11783,4852,100,3,45000
11784,4852,171,1,102000
11785,4852,117,1,94000
11786,4852,251,1,168800
11787,4853,269,1,29000
11788,4854,200,4,118800
11789,4854,236,1,29400
11790,4855,1,2,57800
11791,4855,122,3,54200
11792,4855,187,2,93000
11793,4855,151,1,33000
11794,4856,11,1,106200
11795,4856,294,2,17100
11796,4856,183,1,110700
11797,4857,272,1,321100
11798,4857,153,5,139400
11799,4858,8,1,121000
11800,4858,291,1,190400
11801,4859,80,1,106000
11802,4859,161,1,154800
11803,4859,223,1,95000
11804,4860,275,3,65600
11805,4860,132,3,21200
11806,4861,168,2,21000
11807,4861,141,1,64000
11808,4861,83,1,140400
11809,4861,84,1,84600
11810,4861,31,2,46000
11811,4862,51,1,116100
11812,4862,271,1,97200
11813,4863,57,1,18700
11814,4863,45,2,54000
11815,4863,270,2,82400
11816,4864,64,2,54000
11817,4864,202,1,229000
11818,4864,44,2,13000
11819,4864,52,1,309400
11820,4864,187,1,83700
11821,4865,169,2,37400
11822,4865,122,2,51300
11823,4865,107,1,108000
11824,4866,42,3,171000
11825,4866,45,1,45900
11826,4867,153,1,164000
11827,4867,204,1,6600
11828,4867,41,1,37000
11829,4867,111,5,145000
11830,4868,101,2,101600
11831,4868,71,1,127800
11832,4868,202,1,241000
11833,4868,266,1,30000
11834,4868,74,1,70200
11835,4868,92,1,155600
11836,4869,227,2,77000
11837,4869,292,1,249900
11838,4869,195,1,45000
11839,4869,7,4,92700
11840,4869,171,1,86700
11841,4870,200,1,118800
11842,4870,74,1,78000
11843,4870,205,1,28000
11844,4870,208,2,64600
11845,4870,18,2,99000
11846,4870,247,1,44000
11847,4871,236,1,31000
11848,4871,165,1,4800
11849,4871,271,1,91800
11850,4872,112,2,250000
11851,4873,227,1,73200
11852,4874,221,1,28500
11853,4874,95,2,66600
11854,4875,25,4,23800
11855,4875,181,1,48400
11856,4876,212,1,291600
11857,4876,14,1,49000
11858,4877,266,1,27000
11859,4877,46,1,14400
11860,4877,79,1,27600
11861,4877,112,1,250000
11862,4877,191,1,93000
11863,4878,53,2,30400
11864,4878,151,1,33000
11865,4879,64,1,54000
11866,4880,196,4,22800
11867,4880,103,2,33300
11868,4880,105,1,43000
11869,4880,11,1,112500
11870,4880,155,1,38000
11871,4881,183,1,110700
11872,4881,234,1,12000
11873,4881,51,1,129000
11874,4881,127,2,120600
11875,4882,160,1,140000
11876,4882,127,3,120600
11877,4883,285,1,17100
11878,4884,258,1,106000
11879,4884,215,2,51200
11880,4885,9,1,55000
11881,4886,98,2,91000
11882,4886,275,1,62100
11883,4886,93,1,158400
11884,4887,213,1,126400
11885,4888,185,1,5400
11886,4889,26,4,11400
11887,4889,199,1,9900
11888,4890,142,1,172600
11889,4891,216,2,16000
11890,4891,204,1,6000
11891,4892,257,1,134000
11892,4892,131,1,69700
11893,4892,272,5,287300
11894,4892,177,1,120000
11895,4892,212,2,307000
11896,4892,21,1,68000
11897,4893,96,1,24000
11898,4893,203,2,101600
11899,4894,240,2,121000
11900,4894,83,2,156000
11901,4895,251,2,211000
11902,4895,213,1,126400
11903,4896,143,1,79200
11904,4897,264,5,72000
11905,4897,105,1,43000
11906,4897,243,1,146700
11907,4898,35,1,64000
11908,4898,263,3,53600
11909,4898,210,1,103000
11910,4898,50,2,59000
11911,4898,156,2,33200
11912,4899,125,1,45000
11913,4899,229,1,42800
11914,4900,235,2,21000
11915,4900,45,2,51300
11916,4900,182,2,210600
11917,4901,66,3,27000
11918,4902,204,1,5600
11919,4902,276,1,14000
11920,4902,253,1,23000
11921,4902,231,3,200400
11922,4903,29,1,16200
11923,4903,42,1,171000
11924,4903,85,1,9500
11925,4904,123,1,125400
11926,4905,233,1,19000
11927,4905,91,2,66500
11928,4905,117,3,84600
11929,4906,178,2,7600
11930,4907,74,2,70200
11931,4907,7,2,87600
11932,4907,117,5,89300
11933,4907,215,1,60800
11934,4908,14,3,41600
11935,4909,105,1,43000
11936,4909,21,1,80000
11937,4909,110,1,129200
11938,4910,218,1,28800
11939,4910,13,2,88000
11940,4911,144,2,35100
11941,4912,173,2,133200
11942,4912,167,1,159000
11943,4913,8,2,108900
11944,4913,145,1,28800
11945,4913,203,2,107000
11946,4914,208,1,68400
11947,4914,291,2,214200
11948,4915,289,1,39000
11949,4915,201,1,69300
11950,4915,297,1,37000
11951,4916,224,2,82800
11952,4916,178,1,6800
11953,4916,95,1,74000
11954,4916,135,2,48600
11955,4917,197,1,111400
11956,4917,247,2,52200
11957,4918,145,1,28800
11958,4918,260,1,38700
11959,4919,215,3,54400
11960,4919,247,1,52200
11961,4920,129,3,27000
11962,4920,228,1,130000
11963,4921,176,1,26600
11964,4921,291,1,202300
11965,4922,16,1,15300
11966,4922,157,1,126000
11967,4923,105,1,38700
11968,4924,114,2,46000
11969,4924,188,1,29700
11970,4925,184,2,36000
11971,4925,110,1,136000
11972,4926,194,1,85000
11973,4926,103,2,35200
11974,4926,235,3,21000
11975,4926,284,2,54900
11976,4926,222,1,151200
11977,4927,148,1,28000
11978,4927,190,2,59400
11979,4928,233,1,17100
11980,4928,127,1,127300
11981,4929,21,2,72000
11982,4929,283,1,124200
11983,4929,85,1,10000
11984,4930,219,1,31500
11985,4931,62,2,273000
11986,4932,136,3,34200
11987,4932,154,1,57000
11988,4933,256,1,18000
11989,4933,213,1,133000
11990,4933,237,2,24300
11991,4934,212,1,291600
11992,4935,201,1,73200
11993,4936,258,5,100700
11994,4936,287,1,69000
11995,4936,95,4,70300
11996,4936,71,1,127800
11997,4937,178,1,8000
11998,4937,15,1,65700
11999,4938,259,1,7600
12000,4938,3,2,22000
12001,4938,207,1,49400
12002,4938,185,1,5400
12003,4938,221,1,30000
12004,4939,284,2,61000
12005,4940,241,1,145400
12006,4940,13,4,79200
12007,4941,260,5,36600
12008,4941,292,2,294000
12009,4942,257,1,120600
12010,4942,275,3,69000
12011,4943,235,1,18900
12012,4944,74,1,74100
12013,4944,92,2,183000
12014,4945,34,1,82600
12015,4945,19,3,51000
12016,4945,151,1,33000
12017,4946,153,1,139400
12018,4946,260,1,43000
12019,4946,25,3,23800
12020,4946,263,1,59800
12021,4947,87,2,69000
12022,4948,280,1,115900
12023,4948,247,1,49500
12024,4949,41,2,31400
12025,4949,213,1,113000
12026,4950,132,3,23800
12027,4950,119,1,12600
12028,4951,217,2,96000
12029,4952,96,2,28500
12030,4952,116,2,14400
12031,4952,231,1,211000
12032,4953,257,1,120600
12033,4954,23,2,86400
12034,4955,211,2,60300
12035,4955,294,1,19000
12036,4955,119,2,11200
12037,4956,234,1,12000
12038,4956,300,1,118000
12039,4956,46,1,17100
12040,4956,16,1,18000
12041,4956,124,1,23800
12042,4957,72,3,126000
12043,4957,148,1,29800
12044,4958,34,1,74000
12045,4958,91,2,66500
12046,4958,141,4,57600
12047,4959,136,1,34200
12048,4959,251,2,189900
12049,4959,141,3,60800
12050,4959,166,1,30000
12051,4960,283,1,124200
12052,4960,44,4,11700
12053,4961,75,2,52000
12054,4962,291,1,238000
12055,4962,4,1,34400
12056,4963,138,1,115000
12057,4963,36,1,34000
12058,4964,203,1,101600
12059,4964,181,1,54200
12060,4965,114,1,43700
12061,4966,62,1,273000
12062,4967,72,1,140000
12063,4967,241,1,153000
12064,4968,33,1,28000
12065,4968,227,1,77000
12066,4968,295,2,51000
12067,4968,58,1,7600
12068,4968,94,1,55200
12069,4969,123,1,112200
12070,4970,21,1,64000
12071,4970,267,3,71200
12072,4970,171,1,102000
12073,4971,93,1,176000
12074,4971,141,2,60800
12075,4972,12,3,176000
12076,4972,93,1,167200
12077,4973,193,1,26600
12078,4973,275,2,62100
12079,4973,141,1,51200
12080,4973,207,1,52000
12081,4974,151,3,29700
12082,4974,170,1,92600
12083,4974,183,1,116800
12084,4975,72,2,119000
12085,4975,235,1,18900
12086,4975,79,1,26100
12087,4975,27,1,38000
12088,4975,255,2,12800
12089,4976,224,1,82800
12090,4977,161,1,163400
12091,4977,147,1,94000
12092,4978,141,3,64000
12093,4979,119,2,13300
12094,4980,185,1,6000
12095,4980,4,4,40800
12096,4980,39,1,52200
12097,4980,295,1,51000
12098,4981,296,3,22000
12099,4982,194,1,80800
12100,4982,243,1,154800
12101,4983,71,2,142000
12102,4983,263,3,59800
12103,4983,177,1,120000
12104,4983,53,1,32000
12105,4983,218,2,32000
12106,4983,60,1,88000
12107,4984,212,5,261000
12108,4984,175,1,44000
12109,4985,201,2,73200
12110,4985,14,1,44100
12111,4986,212,2,307000
12112,4987,72,1,133000
12113,4987,28,1,97200
12114,4988,165,1,4000
12115,4988,201,1,77000
12116,4988,44,3,13000
12117,4988,61,1,34000
12118,4988,285,1,19000
12119,4989,91,1,70000
12120,4989,261,1,40800
12121,4989,143,2,94000
12122,4990,27,3,34200
12123,4990,236,1,31000
12124,4990,133,1,168000
12125,4990,243,3,138600
12126,4991,251,1,211000
12127,4991,252,3,282200
12128,4992,162,1,133400
12129,4992,141,2,64000
12130,4992,254,2,47700
12131,4993,219,1,31500
12132,4994,6,2,40000
12133,4994,71,1,142000
12134,4994,105,2,36600
12135,4994,171,1,96900
12136,4994,236,1,24800
12137,4994,76,1,13000
12138,4995,65,1,51000
12139,4996,184,1,38000
12140,4996,64,2,51300
12141,4996,30,1,38000
12142,4996,230,2,89300
12143,4997,146,4,31000
12144,4997,259,1,7600
12145,4998,266,1,30000
12146,4998,76,1,12400
12147,4998,83,1,148200
12148,4998,52,1,345800
12149,4998,55,3,23000
12150,4998,95,1,74000
12151,4999,83,5,156000
12152,5000,252,5,297000
12153,5001,272,2,321100
12154,5001,256,1,18000
12155,5002,166,4,30000
12156,5002,246,1,13600
12157,5003,265,3,26100
12158,5003,246,1,12800
12159,5003,191,1,93000
12160,5004,135,3,45900
12161,5005,81,5,22500
12162,5005,241,3,153000
12163,5005,211,1,57000
12164,5005,86,1,22000
12165,5005,62,1,259400
12166,5005,190,1,56100
12167,5006,155,5,40000
12168,5006,236,2,27900
12169,5006,21,1,72000
12170,5006,141,1,64000
12171,5007,122,2,51300
12172,5008,128,1,74000
12173,5008,281,1,178600
12174,5009,35,3,54400
12175,5009,63,3,100700
12176,5010,248,3,89200
12177,5011,48,1,48800
12178,5011,170,1,98100
12179,5011,213,1,119700
12180,5012,197,1,131000
12181,5012,241,1,153000
12182,5012,285,1,19000
12183,5012,141,1,60800
12184,5013,152,1,148800
12185,5013,87,1,58600
12186,5014,26,1,11400
12187,5014,204,1,6300
12188,5015,161,1,172000
12189,5015,165,2,4500
12190,5015,297,1,37000
12191,5015,113,1,65000
12192,5015,181,3,54200
12193,5015,250,1,125100
12194,5016,160,1,133000
12195,5016,64,1,48600
12196,5017,249,1,39000
12197,5018,224,1,92000
12198,5018,125,1,40500
12199,5019,155,5,38000
12200,5020,24,2,47500
12201,5020,226,1,23800
12202,5020,60,3,79200
12203,5020,38,1,109200
12204,5021,290,2,22500
12205,5021,5,4,58000
12206,5022,75,1,61800
12207,5022,2,1,163000
12208,5022,27,2,34200
12209,5023,80,1,100700
12210,5024,188,1,28000
12211,5024,189,4,29400
12212,5024,36,2,27200
12213,5024,263,2,59800
12214,5025,192,2,343900
12215,5025,46,1,18000
12216,5025,148,1,35000
12217,5025,184,1,40000
12218,5025,91,1,70000
12219,5026,264,2,72000
12220,5026,65,2,51000
12221,5026,40,1,85000
12222,5026,251,3,189900
12223,5027,75,3,58500
12224,5028,72,1,133000
12225,5029,35,1,64000
12226,5029,44,1,12400
12227,5029,78,2,58900
12228,5029,143,2,99000
12229,5030,145,1,28800
12230,5030,211,1,57000
12231,5031,172,1,328000
12232,5032,104,2,23800
12233,5033,197,1,131000
12234,5034,289,2,39000
12235,5034,67,3,72000
12236,5034,157,1,107100
12237,5035,155,1,40000
12238,5036,65,1,45900
12239,5037,208,1,64600
12240,5037,121,2,16200
12241,5037,235,1,18900
12242,5038,107,2,97200
12243,5038,197,1,111400
12244,5038,295,5,51000
12245,5039,224,4,92000
12246,5040,151,3,33000
12247,5040,239,1,41400
12248,5041,19,1,48400
12249,5041,190,4,62700
12250,5041,155,1,36000
12251,5041,270,1,97800
12252,5042,168,2,17800
12253,5042,21,1,76000
12254,5042,254,1,50400
12255,5042,55,1,20700
12256,5043,65,2,45900
12257,5043,33,3,31400
12258,5043,197,2,117900
12259,5043,296,3,20900
12260,5043,139,1,35200
12261,5044,210,1,87600
12262,5044,59,1,38000
12263,5044,102,2,254700
12264,5045,183,1,110700
12265,5046,162,3,149200
12266,5046,238,1,33300
12267,5047,196,2,20400
12268,5047,38,1,115000
12269,5048,135,1,48600
12270,5048,295,2,45900
12271,5049,291,1,238000
12272,5049,63,1,90100
12273,5050,227,1,65400
12274,5050,198,2,20700
12275,5051,72,1,112000
12276,5051,65,1,51000
12277,5051,162,1,157000
12278,5051,84,1,94000
12279,5052,104,1,22500
12280,5052,226,1,25200
12281,5052,212,1,307000
12282,5052,46,3,18000
12283,5053,51,3,129000
12284,5053,100,2,45000
12285,5054,249,1,36900
12286,5054,186,1,37800
12287,5055,1,1,68000
12288,5055,75,1,61800
12289,5055,81,2,25000
12290,5055,19,1,40800
12291,5055,59,1,30400
12292,5056,192,1,307700
12293,5057,169,2,44000
12294,5057,125,2,42800
12295,5057,253,3,18400
12296,5058,274,1,93100
12297,5058,27,1,36100
12298,5058,15,2,69400
12299,5058,183,2,123000
12300,5059,296,1,22000
12301,5059,153,1,131200
12302,5060,200,1,100000
12303,5060,283,1,138000
12304,5060,186,3,39900
12305,5060,243,1,163000
12306,5061,226,1,28000
12307,5061,12,2,149600
12308,5061,54,1,28900
12309,5061,167,2,127200
12310,5062,135,1,48600
12311,5063,186,1,39900
12312,5063,179,1,16200
12313,5063,62,1,259400
12314,5064,158,2,33300
12315,5065,164,1,19000
12316,5066,99,1,22500
12317,5066,275,1,58600
12318,5067,152,1,175000
12319,5067,107,3,91800
12320,5067,52,1,327600
12321,5067,61,1,30600
12322,5068,100,2,45000
12323,5069,144,1,39000
12324,5069,157,2,126000
12325,5070,98,1,96300
12326,5070,107,1,91800
12327,5070,103,2,37000
12328,5071,275,2,69000
12329,5071,91,1,66500
12330,5072,177,4,120000
12331,5072,93,1,158400
12332,5072,23,1,91000
12333,5073,226,1,26600
12334,5073,263,1,56700
12335,5074,210,2,103000
12336,5074,54,2,28900
12337,5075,300,1,112100
12338,5075,269,2,29000
12339,5076,232,1,171000
12340,5076,137,3,82600
12341,5076,284,1,58000
12342,5077,296,1,22000
12343,5077,243,2,163000
12344,5078,274,1,83300
12345,5079,86,1,19800
12346,5079,279,2,20000
12347,5080,96,2,24000
12348,5080,171,3,86700
12349,5081,121,1,18000
12350,5081,141,2,60800
12351,5082,73,1,64000
12352,5082,14,1,41600
12353,5082,279,2,23800
12354,5083,253,1,23000
12355,5083,193,5,28000
12356,5083,189,3,27900
12357,5084,228,2,117000
12358,5084,38,4,103500
12359,5084,79,1,26100
12360,5085,296,1,22000
12361,5086,148,1,33200
12362,5086,276,2,14000
12363,5087,20,1,83000
12364,5087,263,3,59800
12365,5088,129,1,27000
12366,5088,195,4,45000
12367,5088,254,5,47700
12368,5088,79,1,27600
12369,5089,34,1,87000
12370,5089,296,2,22000
12371,5089,114,1,43700
12372,5089,275,1,69000
12373,5089,148,1,31500
12374,5089,245,1,64600
12375,5090,260,2,40800
12376,5091,36,2,32300
12377,5091,175,1,41800
12378,5091,51,1,122600
12379,5091,85,1,9000
12380,5091,245,1,64600
12381,5092,80,3,106000
12382,5092,68,1,98800
12383,5093,280,1,109800
12384,5093,161,1,172000
12385,5093,2,1,163000
12386,5093,185,1,6000
12387,5094,281,1,169200
12388,5095,165,1,5000
12389,5095,71,1,142000
12390,5096,176,1,25200
12391,5096,201,1,77000
12392,5096,268,1,83600
12393,5096,284,3,61000
12394,5097,273,1,147900
12395,5098,90,1,110200
12396,5098,174,2,55000
12397,5098,230,2,89300
12398,5099,64,1,43200
12399,5099,223,1,95000
12400,5100,181,5,57000
12401,5100,63,1,84800
12402,5101,26,1,11400
12403,5101,204,1,7000
12404,5102,172,1,278800
12405,5102,165,1,4000
12406,5103,297,2,37000
12407,5103,246,4,13600
12408,5103,127,1,134000
12409,5104,8,1,102800
12410,5104,40,1,100000
12411,5105,53,1,27200
12412,5105,238,2,35200
12413,5105,55,1,20700
12414,5106,73,1,64000
12415,5106,147,1,89100
12416,5106,53,3,28800
12417,5107,144,2,39000
12418,5107,101,1,107000
12419,5108,88,1,118800
12420,5108,258,1,95400
12421,5108,235,1,16800
12422,5108,294,1,19000
12423,5109,40,3,100000
12424,5109,41,1,37000
12425,5109,188,1,28000
12426,5109,46,2,18000
12427,5110,3,1,22000
12428,5110,91,2,63000
12429,5110,116,1,14400
12430,5110,61,1,32300
12431,5111,155,2,34000
12432,5112,80,2,95400
12433,5112,119,1,12600
12434,5113,272,1,321100
12435,5113,282,2,371000
12436,5113,20,1,78800
12437,5113,263,1,63000
12438,5114,31,1,39100
12439,5115,201,1,77000
12440,5115,284,2,61000
12441,5116,247,2,49500
12442,5116,175,1,41800
12443,5117,184,4,34000
12444,5117,91,1,66500
12445,5117,94,2,62100
12446,5118,230,2,94000
12447,5119,289,1,37000
12448,5119,95,4,74000
12449,5120,121,2,16200
12450,5120,67,1,80000
12451,5121,192,5,289600
12452,5121,114,1,43700
12453,5121,187,3,88400
12454,5122,97,1,93000
12455,5122,25,4,22500
12456,5123,256,4,17100
12457,5123,94,1,69000
12458,5123,77,1,116800
12459,5123,238,1,31400
12460,5124,243,1,163000
12461,5124,39,1,55000
12462,5124,231,2,200400
12463,5125,246,3,16000
12464,5126,59,1,34200
12465,5126,148,1,35000
12466,5127,157,1,126000
12467,5127,175,1,39600
12468,5128,153,4,147600
12469,5128,52,1,327600
12470,5128,103,1,37000
12471,5129,64,1,54000
12472,5129,270,1,103000
12473,5130,263,3,59800
12474,5130,266,2,27000
12475,5130,16,1,18000
12476,5130,179,1,15300
12477,5130,221,2,30000
12478,5130,63,1,106000
12479,5131,96,3,24000
12480,5131,170,1,92600
12481,5131,251,1,211000
12482,5132,96,3,28500
12483,5132,235,1,20000
12484,5133,213,1,113000
12485,5134,292,2,279300
12486,5135,122,1,57000
12487,5136,290,2,22500
12488,5137,197,1,117900
12489,5137,19,2,48400
12490,5137,245,1,61200
12491,5137,238,1,35200
12492,5138,101,3,107000
12493,5139,184,1,40000
12494,5139,74,1,78000
12495,5140,177,1,120000
12496,5140,44,1,11000
12497,5141,140,2,33200
12498,5141,85,3,10000
12499,5142,118,1,33000
12500,5142,94,1,62100
12501,5143,129,4,23000
12502,5144,102,1,268800
12503,5145,32,1,207000
12504,5145,181,1,54200
12505,5145,142,2,203000
12506,5145,215,1,51200
12507,5146,35,1,54400
12508,5147,232,2,162400
12509,5147,33,1,33000
12510,5148,275,5,65600
12511,5149,213,3,133000
12512,5150,61,1,34000
12513,5150,62,1,259400
12514,5150,215,1,64000
12515,5151,166,1,30000
12516,5152,137,2,87000
12517,5153,88,2,125000
12518,5153,253,1,23000
12519,5154,241,1,137700
12520,5154,127,1,127300
12521,5154,105,3,43000
12522,5154,119,1,13300
12523,5155,84,3,89300
12524,5155,31,2,41400
12525,5156,29,1,16200
12526,5156,22,2,199500
12527,5156,87,1,55200
12528,5157,39,1,52200
12529,5157,55,1,23000
12530,5158,264,1,72000
12531,5158,185,1,6000
12532,5158,204,1,7000
12533,5158,230,1,94000
12534,5159,65,2,51000
12535,5159,234,1,12000
12536,5159,295,1,43400
12537,5160,3,1,20900
12538,5160,166,1,28500
12539,5160,144,1,39000
12540,5160,152,2,175000
12541,5160,88,1,112500
12542,5161,122,1,57000
12543,5161,19,2,51000
12544,5161,143,1,99000
12545,5162,98,1,107000
12546,5163,75,2,65000
12547,5163,189,1,26400
12548,5164,243,1,154800
12549,5164,287,2,69000
12550,5165,124,1,23800
12551,5166,92,1,146400
12552,5166,119,1,13300
12553,5167,169,5,39600
12554,5167,293,1,115600
12555,5167,205,1,28000
12556,5168,288,1,72200
12557,5168,17,3,96300
12558,5168,100,2,45000
12559,5168,238,2,31400
12560,5169,274,4,88200
12561,5169,43,1,152200
12562,5170,233,1,17100
12563,5170,297,1,33300
12564,5171,44,2,13000
12565,5172,33,1,28000
12566,5172,36,1,30600
12567,5173,66,1,28500
12568,5174,113,2,58500
12569,5175,194,1,85000
12570,5175,262,2,95400
12571,5175,134,3,21600
12572,5175,73,1,76000
12573,5175,154,1,63600
12574,5176,75,1,52000
12575,5176,268,1,83600
12576,5177,184,2,36000
12577,5177,234,1,11400
12578,5178,122,3,57000
12579,5178,171,3,91800
12580,5178,92,2,183000
12581,5178,47,1,15200
12582,5179,274,1,98000
12583,5180,31,1,46000
12584,5181,71,2,134900
